id,name,birth_date,popularity,character_ids,movie_ids
300,Matthew Small,1952-02-17,1.955602381850975,3024;2565;2491;696;2064;2475;2430;292;673;885;998;1120;1350;2429;60;847;1437;2812;1213;1323;3149;115;1607;580;1952;1183;1488,35;80;816;1023;1213;1278;1737;1899;1953;1983;2000;2017;2049;2196;2804;2912;2992;3186;3420;3437;3695;3726;3929;4184;4249;5360;5714;5759
301,Todd Reed DDS,1945-08-03,4.695742424618564,150;1502;2480;1190;1365;2949;765;2176;3176;965;2258;59;278;635;1553;2092;294;1566;2270;3153;33;2488;1372;2689,487;673;815;1087;1111;1810;1964;2162;2301;2456;2646;2803;2834;2885;3008;3083;3290;4390;4486;4616;4634;5436;5740;6385
302,Nicholas Harrison,1973-12-26,1.2444056086699418,1829;2106;2244;102;991;1082;1859;1913;2708;1402;2846;1071;1625;773;2081;163;2776;1670;2447;737;1193;1041,6;241;394;444;603;615;725;733;1312;1593;1796;3399;3480;3814;3997;4192;4560;4858;4969;5186;5715;6153
303,Daniel Stout,1967-04-02,9.676161020528616,2920;2911;846;1061;482;2798;46;277;2036;2169;337;434;3003;2229;2064;2796;420;69,77;82;584;612;994;1325;1393;1431;1684;1702;2368;3313;3673;4480;4920;5479;5604;6479
304,Sarah Espinoza,1976-01-19,9.140293185706966,1375;997;546;2947;2315;2859;825;3025;2676;991;1048;1442;3145;2252;2984;3028;739;2694;1897;1947;2133;2241;641;1817;135;1988;2713;40,260;603;1003;1346;1722;2255;2437;2764;3167;3388;3396;3457;3695;4021;4126;4598;4732;5001;5352;5359;5384;5400;5638;5806;6024;6284;6389;6475
305,Edward Dawson,1972-07-16,4.129347421824452,728;999;1950;2532;223;946;1788;2195;479;1521;1728;1840;2060;796;2202;3003;497;3110;821;917;2790;2898;791;1358;2339;2371;2816;926;2233;1767;1171;3025,369;604;738;820;956;1530;1650;1705;1925;2075;2105;2584;2616;2905;3098;3213;3321;3689;3822;3834;4100;4115;4277;4360;4956;4960;5021;5210;5399;5799;6169;6434
306,Megan Navarro,1998-05-04,8.20417975223507,3211;2387;3077;3225;308;3030;372;1248;2280;1840;1087;1929;2698;2875;3174;157;309;820;2579;2114;135;230;1010;1819;2127;2009,333;371;899;919;969;1357;1444;2032;2177;3048;3401;3520;3631;3654;3700;3732;3752;3822;4067;4926;5562;5576;5689;5806;5847;6287
307,Wesley Martin,1958-04-10,7.038349567699072,2051;2818;902;1954;2895;330;2144;165;196;2094;801;1903;3145;2274;813;3153;1304;2265;3105;31,26;86;591;738;872;971;1698;2817;2823;3083;3818;3971;4150;4487;4742;5070;5731;5866;5983;6474
308,Paul Estrada,1952-12-15,7.41153056888346,2314;2334;1875;1447;1915;2408;2802;2395;3133;92;1689;1244;2323;567;2064;1639;2632;628;2843;647;2515,17;121;137;324;734;1268;1325;1733;2297;2328;3029;3425;3577;3789;4457;4855;4994;5636;5947;6095;6359
309,Christopher Vasquez,1998-03-03,0.07605134990936513,2023;250;870;1424;2487;341;462;1757;20;2381;665;1481;860;2491;1536;867;2704;349;389;920;1281;1765;108;1553,370;960;1046;1118;1280;1440;1458;1645;1859;2190;2412;3462;3827;4054;4386;4750;5002;5135;5140;5209;5261;5334;5559;6224
310,Xavier Torres,1958-06-04,3.7464380102005634,240;2626;970;1917;404;826;1867;2150;467;517;1791;1276;2304;2695;199;1036;1266;1197;1842;1420;2368;976;126;1293;400;2;2308,47;121;156;185;523;1041;1183;1228;1459;1467;1651;2037;2181;2233;2347;2466;2500;2959;3048;3452;3585;4764;5103;5263;5601;6005;6330
311,Yvonne Howard,1961-12-02,2.2393659880430103,2181;2936;444;912;1128;2179;893;1016;1392;1740;2206;567;378;2697;102;2651;1724;1777;1988;2327,134;326;414;592;1079;1704;1984;2003;2519;2570;2637;2874;3304;3631;4182;4539;4865;4873;5828;5874
312,Christopher Clayton,2005-01-14,2.836044227153743,1060;550;577;2735;2892;735;2400;537;2510;2908;3029;122;3009;1243;747,139;368;549;1316;1337;1499;1733;2870;3142;3201;3217;3727;4595;5256;5653
313,Renee Morgan,1951-12-05,8.796071608266372,1790;3114;15;851;1328;143;176;1088;2147;488;2775;1077;1737;2079;507;2989;1838;925;2080;2090;1447;1842;2290;2965,297;308;434;585;648;1408;1414;2012;2157;2390;2725;2944;3496;3997;4239;4593;4883;5210;5377;5378;5753;5808;5869;5964
314,Barbara Walker,1961-09-19,2.644990705504766,751;1759;448;526;2782;84;1395;2164;2353;553;487;1071;1917;2388;3236;142;1101;2006;2547,571;711;1455;1469;1787;1867;2986;3093;3117;3328;3776;3854;4438;4502;5080;5105;5236;5831;6365
315,Rachel Hammond PhD,1982-01-28,8.384841747781117,2686;3027;881;1744;2293;2905;2779;2900;284;478;3166;608;2007;2067;2111;3127;1942;2782;808;2640;1086;1884;2360;209;2059;2362;254;1374;2188;2475;2586;2688,8;347;588;709;788;873;1322;1338;1431;1460;1843;1944;2139;2147;2152;2296;2598;2726;2908;3162;3401;3514;3583;3740;3994;4921;4959;5579;6199;6315;6353;6371;6385
316,Chris Vaughn,1979-03-31,7.951382093827255,2272;674;38;2280;2772;989;1763;2402;1168;470;2208;2741;72;3055;520;1128;1806;1165;1607;1968;2538;2764;2286;76;847;1665;1855;1951,80;259;929;1246;1786;1997;2109;2192;2488;2861;3098;3175;3258;3682;3781;3863;3956;4330;4396;4904;4982;5476;5869;6016;6124;6240;6265;6279
317,Ashley Williams,1973-12-19,4.147165244318605,1531;2299;992;2024;2439;1392;158;351;940;2921;1320;1629;2430;1591;333;1047;2853,230;406;603;747;806;1113;1411;2369;2923;3203;3436;3481;4509;4849;5132;5696;6408
318,Tonya Campos,1951-05-18,2.415544390988167,2370;225;820;1207;2312;293;2531;2739;2385;343;2291;2932;315;1228;2989;276;1279;3160;3096;945;57;833;1956;294;984,154;456;580;631;1250;1432;1750;1782;2190;2369;2651;2749;2840;2962;3212;3287;3430;4153;4608;4760;5093;5198;5824;6044;6143
319,Lisa Garrison,1951-02-07,9.001872532744635,2491;405;2193;830;120;273;776;1002;1489;1303;2723;1030;1624;2488;591;1388;467;1692;2045;1402;1665;2538;2807;3168,51;83;349;1976;2332;2358;2429;2462;2532;2974;3173;3393;3480;4517;4711;4821;5150;5322;5372;5746;5786;5905;6402;6456
320,Amanda Garcia,1987-01-14,4.145566600015358,1425;1888;536;2679;2676;3063;2293;876;2557;2734;990;1882;1370;2267;1896;2122;2616;32;301;336;378;2692;56;1134;2566;1133;2864,108;317;1002;1307;1773;1827;2651;2916;3150;3174;3388;3513;4363;4486;4893;4927;4992;5089;5128;5132;5139;5467;5549;5708;5910;6163;6410
321,Daniel Ward,1993-09-26,0.15530064897588014,2359;2305;1426;512;728;1087;1522;1901;626;2636;451;1386;1916;823;1117;2277;515;2555;720;1343;1807;842;1226;2113;322;2192,58;109;1119;1466;1499;1553;2075;2127;2407;2702;2859;3898;3973;4281;4324;4488;4700;4984;5184;5270;5338;5666;5720;5845;6049;6315
322,Jeremy Hunter,1994-01-08,1.5337534837804823,775;221;1787;263;2636;6;103;2976;3084;2929;2057;2890;1202;32;753;3025;2197;2908;251;544;1723;2468;1392;460;1127,156;498;714;961;1301;1388;1402;1814;2291;2749;3079;3198;3419;3715;3812;4133;4476;4579;4661;4703;4865;4972;5278;6068;6162
323,Brittany Cox,1999-12-01,3.7440574050523057,961;2384;761;1981;2019;627;1457;606;2403;303;765;174;2635;301;1114;2430;576;3146;2692,109;162;1032;1199;1683;1947;2066;2880;3125;3752;3813;4194;4537;4668;4783;4967;5165;5525;6386
324,Samuel Gonzales,1972-06-18,8.167070114535335,1560;1695;2089;2732;1936;1521;2039;406;678;2837;3092;3021;860;2255;1025;1371;2154;920;1647;740;1298;3145;323;2277;172;1244,79;131;327;372;376;676;750;982;1020;1331;1366;2281;2914;3104;3392;3897;4007;4757;4855;5187;5263;5525;5588;5868;6029;6180
325,Adriana Davenport,1976-05-27,8.200343902501867,164;2096;1720;1661;1405;1749;2395;2927;1352;2231;2241;803;689;1247;2407;944;183;1593;2037;2507;2823;3119;1032,54;186;287;407;659;709;1266;1808;2049;2169;2170;2907;3348;3425;3590;3838;4195;4394;4454;4519;5022;5521;6151
326,Jonathan Miller,1969-07-07,5.999456742217463,1398;1424;896;1907;2794;1579;1922;1727;2216;2363;737;1698;3105;1238;2052;1220;2081;1763;2097;847;2689;60;153;822;2181;2475;155;2144,9;223;590;733;856;1140;1189;1641;1708;1729;1962;2100;2293;2496;3078;3421;3539;4417;4461;4746;5000;5550;5565;5663;5853;5895;6026;6309
327,Jennifer Soto,1960-11-15,3.350899381221141,3030;1836;835;445;1358;2207;3077;3235;610;1027;1830;759;1929;554;2997;650;1069;1678;71;1545;2626;979;248;544;3121;81;1843,326;415;1042;1455;1588;1707;1829;1853;1944;2004;2118;2427;2597;2873;3212;3342;3398;3938;4176;4388;4537;4765;5121;5623;5985;6017;6264
328,Paul Fisher,1959-09-13,9.591605929448265,879;1586;415;1549;1831;249;1256;2589;2727;453;3095;2256;2775;2934;1962;1910;2815;2846,117;193;525;681;1657;1892;2034;2217;3173;3314;3686;4485;4560;5495;5825;6271;6403;6408
329,Jeffrey Hardin,2005-04-14,9.928291248531615,2014;2622;732;1737;2117;3177;618;2460;2785;2841;629;866;353;549;1189;1334;1561;2802;2982;1076;1301;1527,21;833;1026;1164;1221;1378;1483;1741;1787;3189;4256;4287;4676;4704;4792;4815;4845;5019;5044;5700;6189;6218
330,Samuel Norton,1968-10-15,2.418311130683092,1134;670;118;2890;2651;152;1395;2664;2222;3196;455;1203;3178;2361;2694,63;361;940;1337;2226;2340;2519;2706;3100;4157;4231;4337;4621;4958;5926
331,Jessica Carrillo,1993-01-02,9.734903230619608,135;607;1199;144;381;1067;2222;2383;165;657;989;2834;3213;1841;1573;34;1803;2069;1127;2199;1238;319;873;1114;314;2053;2730,484;553;629;943;979;1072;1236;1263;1412;1490;1536;1795;1850;2584;3010;3252;3504;3538;3863;4011;4343;4670;5203;5238;6047;6293;6392
332,Terri Miller,1965-08-05,1.9266040337285328,1306;858;1246;2593;2306;2413;1237;2628;3192;664;826;589;1816;653;2829;96;1887;3020;1803;1871;2703;1350,359;586;635;830;1249;1268;1573;1765;1847;1952;1975;2402;3044;3342;3648;4180;4433;4597;5338;5348;5468;6197
333,Raymond Hamilton,1970-12-07,6.444343581297824,3206;73;3116;218;1418;1720;596;1344;1685;2335;884;3199;361,147;474;905;955;1117;1162;1941;2047;3028;3580;3831;4158;4219
334,Mary May,2005-08-03,8.285498995451702,2167;554;423;2690;783;2655;884;164;365;596;2328;2495;3198;1105;1927;2423;1450;2002;2988;498;603;1847;1225;2887;3048;2958;1774;821;1403;1603;3071;505;580;653;786;2300;2824;3054,18;104;143;403;576;839;1049;1412;1443;1479;1724;1745;1848;2014;2130;3128;3458;3528;3671;3778;3794;3964;4340;4576;4602;5040;5335;5663;5746;5776;5977;6075;6086;6096;6115;6329;6405;6438
335,Vanessa Whitney,1998-07-20,8.013316462333528,2595;1195;2698;681;900;1273;2403;1655;2606;1924;2402;1182;1640;2197;952;2784;2861;1116;501;548;1031;1246;2912;1408;116,2;629;1310;1493;1524;1578;1734;2094;2220;3060;3125;3417;3483;3556;4302;4561;4572;4784;5156;5624;5693;5723;5955;6204;6486
336,Kelly Phillips,1971-07-12,5.778536157988193,122;102;1715;2537;2978;1194;2769;2974;2761;588;294;3047;1622;3068;411,446;479;703;821;883;1087;1321;1814;2243;2402;2837;3680;4853;5977;6063
337,Mercedes Russo,1993-04-10,1.2887046440982597,893;1874;1880;3048;1197;3050;1448;908;1281;1353;2237;67;1027;3096;488;757;1006;1210;546;2764;2892;494;1003;9,590;726;728;893;1088;1360;2064;2448;2502;2981;3102;3719;3849;5062;5154;5190;5223;5251;5623;5935;5953;6073;6147;6470
338,Susan Smith,1963-03-18,6.362734913111604,503;2769;936;28;770;381;1691;1992;1084;323;1854;2326;2560;322;1827;2511;226;1306;359;1333;2566,6;424;594;927;1033;1912;2099;2604;2945;3294;3510;3577;3612;3754;3959;4520;4659;4811;5593;5734;6368
339,Lisa Thomas,1971-08-29,9.77355634630566,424;713;908;2555;3139;746;933;2251;2539;2924;2950;3196;1489;1607;2140;2418;2533;2795;1888;1059;2400;3192;1491;1503;2155;2817,527;567;1052;1754;1838;1963;1989;2172;2685;3204;3207;3240;3463;3477;3548;4043;4524;4563;4893;5229;5422;5530;5759;5761;5850;6403
340,Daniel Stephens,1997-10-26,1.7371727081476906,1102;1768;390;3106;51;1189;1066;1510;1423;1843;2420;468;2645;1168;2263;271;892;3092;826;1282;1546;1916;2270;1666;2466;277;353;1427;1929,61;712;980;1832;1862;2024;2470;2535;2990;3048;3128;3318;3623;3869;4023;4207;4291;4608;4744;4807;4843;4896;4946;5319;5894;6042;6053;6207;6274
341,Jessica Reed,1999-06-02,9.041713723400603,682;812;548;638;101;488;1312;2138;1990;1243;1241;1855;3164;1011;1342;2561;2128;1851,51;186;544;557;938;1926;2507;2626;3070;3424;3878;4429;4618;4769;4816;4986;5847;6264
342,Jennifer Gonzalez,1964-09-09,5.172770780208978,650;1687;2465;1865;1817;224;947;1256;1479;417;1088;2901;2789;941;2514;2844;3077;148;1934,288;699;1276;1661;2117;2351;2924;3426;3462;3767;3857;4115;4563;5680;5901;5948;5978;6025;6275
343,Joshua Price,1993-02-02,4.374015870017521,2945;2994;3132;3231;1438;2196;3161;1527;2613;3243;343;397;1230;2345;1899;165;2666;2758;361;540;2719;1751;1907;1167;1962;2228,878;885;907;920;1120;1232;1842;2075;2698;2794;2843;2851;2963;3116;3516;3734;4542;4557;4677;4703;5005;5332;5817;6169;6280;6320
344,Beth Braun,1963-06-30,0.9957792393881715,2776;480;1414;1962;2226;2293;638;2037;180;369;2248;2960;1847;2926;383;1443;2857;89;13;1947;1550;2366;665,201;534;660;1195;1237;1248;1485;1684;1881;1910;2171;2271;2585;2748;3305;3905;4110;4179;4631;4900;5302;5880;6099
345,Jorge Collins,1967-05-11,8.011719742888978,500;989;518;2682;1221;3015;163;357;2179;324;740;2024;1084;2241;2603;120;2063;2285;2563;1855;1870;2546,223;256;539;842;1091;1355;1879;1909;2162;2366;2899;3075;3401;3563;3618;3727;3995;4025;4528;4886;6267;6365
346,Caitlin Johnson,1998-05-19,5.042570465681905,1411;3224;2503;1185;1426;2799;2323;553;197;1718;2889;268;1420;2824;991;2354;2289;2698;1793;2659,73;84;336;628;662;1325;1724;1936;2347;2567;3655;4206;4369;4567;4766;5417;5869;5927;6257;6380
347,Deanna Collier,1964-11-08,6.31441068477435,3196;1276;1282;1789;3126;198;1794;33;1498;2218;3214;1243;120;129;304;593;1405;2297;780;2537;2858;2928;2533;3108,162;1099;1100;1651;1836;1883;2114;2317;3913;4015;4160;4344;4646;4647;4668;4711;4824;5409;5658;5905;5949;5958;6363;6447
348,Victoria Rodriguez,1948-04-01,7.842812939883185,1585;1750;1961;2712;1112;1280;116;209;1592;14;628;906;1985;178;66;1733;1860;1702;2004;134;1224;2276;2625;177;770;1928,48;83;739;846;1556;1579;1872;1886;2551;3249;3338;3377;3527;3735;4175;4413;4430;4862;4911;5104;5253;5406;5457;5569;6114;6274
349,Debbie Romero,1952-08-06,8.430307266277959,3184;1372;2033;2232;812;1058;1301;1951;2468;2901;2900;412;578;2127;1402;58;155;286;1884;2270;2647;1586;2165;2943;3157;3228;2413;2714;3006,330;366;749;779;1509;1547;1581;1674;2201;2262;2743;2853;2875;3089;3449;4174;4191;4666;4892;5405;5460;5773;5852;5962;5991;6002;6345;6389;6430
350,Matthew Martinez,1964-06-12,6.273183816422922,2581;2643;2781;83;2179;3246;897;1103;2305;1827;475;1562;2522;365;3128;2440;2724;63,240;836;855;936;1231;1386;1523;1555;2181;2583;3319;3472;3607;4219;4613;6348;6391;6478
351,Abigail Morgan,1960-03-28,2.6023012278480726,411;588;2729;2992;676;1712;1833;3102;136;633;784;2738;1637;375;486;3127;3011;1028;2057;3246;214;1551;3182;55;2843,524;550;848;885;1020;1161;1657;1832;1876;1947;1968;2719;3020;3303;3320;3692;4131;4313;4456;4629;4657;5302;5529;5549;6407
352,Virginia Cunningham,2005-01-11,5.529055085707691,996;3136;336;595;1331;148;187;1697;1452;2242;1747;2835;2946;1109;1273;2076;1643,59;219;318;1011;1106;1877;1882;2564;3459;3563;4415;5024;5038;5238;5260;5840;6238
353,Mary Richard,1960-02-01,9.487003037512647,580;2161;79;439;740;1425;2286;356;1770;2835;1940;2385;7;937;1915;1169;2762;2944;2980;1365;88;1676;2672;323;1907;1502;2962,156;258;935;987;1028;1119;1247;1442;1647;1795;2131;2665;2796;2923;3058;3415;3639;3664;3669;4362;4640;4859;4998;5130;5353;6216;6423
354,Dustin Glover,1992-10-25,2.037625766788007,178;1174;18;1609;2242;397;3039;2192;2999;107;1168;538;1214;2248;2197;1746;924;2629;3211;1559;915;290;910,948;1085;1389;1625;1712;1914;2284;2634;2760;2811;2956;3327;3421;3564;4011;4415;4758;4994;5077;5304;5676;6044;6133
355,Brenda Gray,1994-05-11,0.9326540697843,577;318;423;3063;1611;283;2119;1571;2140;2401;647;2061;2612;1962;1361;771;3192;3196;3054;1207;3016;1328;2419;694;905;39,275;510;527;896;1625;1898;2153;2547;2627;2668;2886;3080;3157;3523;3896;4274;4622;4623;5056;5251;5506;5734;5887;6104;6132;6475
356,Garrett Aguilar,2000-03-01,4.374210388327995,86;67;2447;643;2807;2980;1192;744;3012;3047;550;2561;1390;1641;1368;166;2138;2705;533;850;2964;1556;1664;2565;802;1366;3181,443;473;808;1016;1326;1350;1568;1963;2280;2285;2398;2689;2986;3021;3443;4193;4467;4550;4702;4747;5041;5303;5319;5447;5660;6199;6458
357,Jordan Thomas,1973-02-20,6.288941261919754,553;140;2958;406;2992;319;680;1667;2923;3040;35;1441;2167;3065;134;835,156;943;1347;1916;2759;2840;3346;3486;4118;4600;5089;5287;5389;5513;6024;6122
358,Angela Brown,2004-08-20,5.932881918031619,619;603;1752;2420;510;1126;1219;1414;1719;2071;2612;433;1983;1624;316;399;915;1693;2153;61;1411,325;552;710;804;999;1079;1091;1116;2103;2147;2220;2382;2603;3018;3293;3308;4757;4862;5387;6014;6204
359,Daniel Miller,1990-03-25,0.27818334237483366,1291;2573;1921;2307;1447;358;2953;2991;218;2213;3062;1876;2657;2572;1595;3051;2245,85;296;734;789;1121;1442;1811;1816;2351;2639;2769;3513;3625;4065;4850;5511;6322
360,Leah Stone,1971-01-14,7.0757591384405245,1195;318;2681;2778;370;2954;2997;2554;2718;1857;3071;1450;166;200;3020;1192;1642;2361;3190,357;969;1308;1322;1444;1811;2276;2687;3173;3510;3683;4374;5109;5114;5506;5715;5782;5879;5995
361,Lauren Fields,1974-02-13,9.205943940013638,239;1242;2897;2630;3063;3194;1558;2651;2354;360;2017;2544;1751;2445;2831,101;634;1803;2223;2769;3703;3922;4079;4958;5593;5832;5907;6252;6349;6405
362,Theresa Dennis,1972-07-17,0.7877250441755224,1806;1337;995;3193;1176;2755;18;794;1140;1961;1973;2581;716;946;641;754;1777;337;2542;3127;1692;1531;216;1849,65;281;332;346;626;851;927;1037;1081;1195;1197;1295;1497;1991;2409;2426;3040;3756;4525;4613;4862;5300;5574;5809
363,Brianna Martinez,1992-07-25,3.8240484912164407,1696;200;657;1991;512;925;3088;1719;2302;557;3071;2325;3034;376;1253;2420;13;60;2245;3233;660;1434;1502;3148;352;1530;2115;2488,58;93;154;252;260;593;901;1162;1249;1474;2289;2657;2765;3761;3880;4044;4166;4174;4483;4627;4722;4828;4836;5069;5136;5300;5381;5897
364,Walter Palmer,1980-03-06,7.423396239740338,2103;2715;2987;2747;352;794;2705;423;1091;2271;731;1138;2614;3007;3204;253;3191;1887;2953;5;2254;3056;2029;1703;2299;2981,225;400;884;1318;1441;1507;2712;2855;2946;3105;3353;3409;4071;4131;4158;4204;4622;4893;5039;5083;5403;5511;5834;6246;6329;6426
365,Daniel Kennedy,1994-12-21,1.3054801511328062,2451;1244;1843;2095;2911;1027;317;819;2624;224;1583;2472;1014;1242;1876,54;277;723;759;1340;1543;1903;1974;3620;4199;4392;4972;5690;6180;6268
366,Justin Dorsey,1952-04-02,4.537062617723878,1418;2504;576;1218;2872;587;1317;2446;2816;1277;2084;2507;687;1275;2431;2759;2923;1593;1765;2553;900;2388;287;1597;1742,30;104;549;632;869;1478;1583;1739;2250;2501;3082;3142;3804;3883;4509;4557;4582;4849;4871;4984;5207;5421;5583;5775;6251
367,Jennifer Martinez,1983-01-30,6.315017922043036,42;1722;3175;656;1124;1586;2939;934;2801;307;778;2567;2181;2819;382;1441;2504,18;705;1377;1951;2017;2084;2268;2452;2729;3291;3815;4064;4473;4566;4680;5752;6358
368,Joseph Wilson,1964-12-02,3.5812135179754465,902;1821;749;291;329;1391;308;2966;792;1843;2014;2809;1376;2169;1572;62;2184;2721;538;2177;3072;923;1087;1193,17;720;1030;1432;1905;2056;2363;3209;3817;3963;3987;4102;4364;4471;4846;5094;5391;5470;5622;5853;5977;6134;6158;6173
369,Elizabeth Tucker PhD,1953-11-04,2.3972188422473306,3166;2674;1073;2786;135;1003;1601;583;1909;2956;2999;3076;95;194;2394;2834;539;2463;2893;209;298;1674;2510;2620;2643;1345;1093;105;142,263;318;613;855;942;1064;1144;1477;1669;1811;1817;1829;1869;1882;2191;2252;2396;2677;2742;2825;2838;3487;4057;4073;4538;4816;5234;6485;6490
370,Jennifer Zuniga,1964-12-08,8.97909240586722,3103;372;281;1127;2219;1107;2836;2950;3;339;1799;2608;1454;1689;2199;2516;412;1903;2148;561;1140;2048;1190;2447,214;518;964;1079;1236;1555;1795;1810;1856;2368;2579;2697;2994;3489;4477;4520;4685;4894;4930;5164;5709;5837;6172;6350
371,Cindy Fuentes,1977-06-08,2.969225063460239,1367;3195;3227;60;168;1199;3017;10;602;1838;2986;1392;796;1203;1354;1357;1366;1319;1624;1284;3090;477;2274;357;720,42;140;249;472;1413;1569;2280;2314;2404;2584;2758;2986;3362;3874;3894;3895;3896;4354;4398;4808;5061;5152;5406;6054;6107
372,Joshua Jones,1947-03-19,5.354172202978789,237;2996;80;513;812;2610;3099;363;430;1525;2462;2602;2266;1235;1730;1942;563;1182;3136;2085;1689;2658;2916,134;331;935;1000;1039;1298;1366;1443;1452;1613;1741;1761;2174;3423;3495;3521;3788;3871;4614;5841;6244;6380;6417
373,Kenneth Knight,2005-06-08,2.4525441770488476,1080;2362;1272;2732;2954;3194;1976;1183;1370;3244;1704;1918;2807;2379;1186;2506;1675;9;273;2225;1407;1895;283;2798,103;173;183;848;879;916;1198;1567;1589;1854;2101;2129;2730;3122;3417;3605;3938;5084;5124;5398;5747;5815;6043;6401
374,James Davenport,2000-11-26,7.800289527110561,539;2210;1506;88;1595;642;1741;1921;1996;2871;2914;593;358;524;841;1042;2804;2072;1574;1405;153;694;1012;2058;2676;1797;3210;888;1219,92;105;251;477;687;1016;1164;1189;1201;1334;1341;1478;1909;1932;1977;2006;2248;3081;3474;3900;4191;4264;4311;4457;4544;4876;5533;5673;6177
375,Pamela Wagner,1975-07-16,7.8604819907327705,1520;2312;1849;117;1756;3038;174;177;2073;2246;1680;1305;2667;777;829,288;790;1181;1404;1645;1823;1880;1881;2617;3103;3488;3887;4542;4736;5197
376,Mary Hernandez,1993-09-14,7.703915853834131,1985;3017;1183;1047;2134;1202;1884;769;814;1146;621;685;872;922;1902;499;1150;2712;527;2336;1022;1495;2923;552;2066;2739,37;298;370;610;1223;1569;1664;1965;1973;2020;2406;2416;2443;2921;3056;3321;3411;4089;4242;4496;5225;5293;5494;5625;6295;6393
377,Robert Beck,1972-01-18,6.592576954644088,1812;1471;1112;1034;3011;925;1765;2996;268;687;2439;2373;2939;2817;424;2114;2786;1286,292;668;1076;1543;1818;1989;2109;2276;2358;2417;2673;3122;3206;3646;3768;4464;5017;5262
